Year,Month,Stock,Position,Buy Price,Sell Price,Profit,Drawdown,Upside,Monthly Return,Cumulative Return,Mean Monthly Return,Monthly Volatility,Risk-Adjusted Mean Return
2021,3,TATASTEEL.NS,Buy,33.50728225708008,42.676029205322266,0.27363445587428487,-0.10635662550853586,0.4062843285872857,0.10552762320045239,2.089366710692536,0.10552762320045239,0.13086950443311557,0.8063576282157098
2021,4,TATASTEEL.NS,Buy,42.676029205322266,46.458675384521484,0.08863631995845275,-0.10635662550853586,0.4062843285872857,0.11945932296184604,2.5561565873403262,0.11945932296184604,0.13958543845199284,0.8558150784684556
2021,5,TATASTEEL.NS,Buy,46.458675384521484,48.14879608154297,0.036379011735331944,-0.10635662550853586,0.4062843285872857,0.12771169481227615,2.9120154413762833,0.12771169481227615,0.1340272956289235,0.9528782492625001
2021,6,TATASTEEL.NS,Buy,48.14879608154297,60.52225112915039,0.256983685046916,-0.10635662550853586,0.4062843285872857,0.12185101820652348,2.6634178848630965,0.12185101820652348,0.13654329071882382,0.8923984295753108
2021,7,TATASTEEL.NS,Buy,60.52225112915039,61.195289611816406,0.011120513036268214,-0.10635662550853586,0.4062843285872857,0.13316530951250413,3.1070339373926004,0.13316530951250413,0.14200161456688357,0.9377732071474618
2021,8,TATASTEEL.NS,Buy,61.195289611816406,54.386905670166016,-0.11125666672775639,-0.10635662550853586,0.4062843285872857,0.12346775266609415,2.6831385287423304,0.12346775266609415,0.14633189840650362,0.8437514582302905
2021,9,TATASTEEL.NS,Buy,54.386905670166016,55.52831268310547,0.020986798180091592,-0.11125666672775636,0.4062843285872857,0.12305941589782576,2.6629430781609322,0.12305941589782576,0.14703666110352248,0.8369301572427891
2021,10,TATASTEEL.NS,Buy,55.52831268310547,45.20075607299805,-0.18598722185285468,-0.11125666672775636,0.4062843285872857,0.11304087235613847,2.277064476706117,0.11304087235613847,0.1497581451604764,0.7548228661286317
2022,2,TATASTEEL.NS,Buy,51.5112190246582,55.159095764160156,0.0708171308808617,-0.18598722185285466,0.2736344558742849,0.055377501774619226,0.7451840210610732,0.055377501774619226,0.13368194238017886,0.4142481833270407
2022,3,TATASTEEL.NS,Buy,55.159095764160156,53.633697509765625,-0.02765451886514907,-0.18598722185285466,0.2736344558742849,0.050010907398205746,0.6461823236202651,0.050010907398205746,0.13145964786023684,0.38042782110123663
2022,6,TATASTEEL.NS,Short,102.14120483398438,36.58636474609375,-1.791783374566881,-0.18598722185285466,0.25698368504691604,-0.014524773281904288,-0.24013957308231604,-0.014524773281904288,0.13311852964421814,-0.10911158139084175
2022,7,TATASTEEL.NS,Buy,102.14120483398438,102.80569458007812,0.006505599255205391,-0.18598722185285466,1.7917833745668807,0.11337520084475944,0.6876636762241697,0.11337520084475944,0.5383187137866989,0.21060980779814156
2022,8,TATASTEEL.NS,Buy,102.80569458007812,94.26229095458984,-0.08310243571997458,-0.18598722185285466,1.7917833745668807,0.11299062469633754,0.6799609125508088,0.11299062469633754,0.5384000480820217,0.20986369726163948
2022,9,TATASTEEL.NS,Buy,94.26229095458984,96.39813995361328,0.02265857298177027,-0.18598722185285466,1.7917833745668807,0.1153368106136527,0.7331798857293244,0.1153368106136527,0.5373944137387738,0.21462227307356724
2022,10,TATASTEEL.NS,Buy,96.39813995361328,102.18867492675781,0.06006894921344886,-0.18598722185285466,1.7917833745668807,0.11547612518045926,0.7360178131784385,0.11547612518045926,0.5373679468293753,0.21489209742002935
2022,11,TATASTEEL.NS,Buy,102.18867492675781,106.93501281738281,0.046446809238175034,-0.1786577146723073,1.7917833745668807,0.13598080610265123,1.2607735755951919,0.13598080610265123,0.5294552874368542,0.2568315197321909
2022,12,TATASTEEL.NS,Buy,106.93501281738281,113.62734985351562,0.06258321629008062,-0.1786577146723073,1.7917833745668807,0.13672016007866342,1.2801053363452364,0.13672016007866342,0.5293115514287055,0.25829808495513
2023,1,TATASTEEL.NS,Buy,113.62734985351562,98.67637634277344,-0.13157900391073502,-0.1786577146723073,1.7917833745668807,0.1438773392209032,1.4806070834733127,0.1438773392209032,0.5275287236175916,0.2727383984596082
2023,2,TATASTEEL.NS,Buy,98.67637634277344,99.19847869873047,0.005291057244982298,-0.1786577146723073,1.7917833745668807,0.12253365268353854,0.9156288321489245,0.12253365268353854,0.5335292381778975,0.22966623741561748
2023,3,TATASTEEL.NS,Buy,99.19847869873047,102.47344207763672,0.033014250035551834,-0.1786577146723073,1.7917833745668807,0.11707314654721525,0.7984065424652071,0.11707314654721525,0.5344411992427391,0.21905711369763153
2023,4,TATASTEEL.NS,Buy,102.47344207763672,100.43252563476562,-0.019916540339543185,-0.1786577146723073,1.7917833745668807,0.12212887728894034,0.9106167733257324,0.12212887728894034,0.5332332276623464,0.22903463429003473
2023,5,TATASTEEL.NS,Buy,100.43252563476562,106.31798553466797,0.058601134071899104,-0.1786577146723073,1.7917833745668807,0.13459134451529461,1.254650897911298,0.13459134451529461,0.5275156103928429,0.2551419178193872
2023,6,TATASTEEL.NS,Buy,106.31798553466797,120.71781158447266,0.1354411107150748,-0.13157900391073496,1.7917833745668807,0.15436291524397847,1.90594559674091,0.15436291524397847,0.5190864764338695,0.29737417993328125
