Year,Month,Stock,Position,Buy Price,Sell Price,Profit,Drawdown,Upside,Monthly Return,Cumulative Return,Mean Monthly Return,Monthly Volatility,Risk-Adjusted Mean Return
2021,1,ONGC.NS,Short,88.66096496582031,70.5293960571289,-0.2570781818974433,-0.257204967190524,0.2566864819425947,-0.00019139908610379952,-0.12936848333967954,-0.00019139908610379952,0.156960657716214,-0.0012194080280285933
2022,1,ONGC.NS,Buy,147.69017028808594,137.46478271484375,-0.06923539700236274,-0.06394087584771324,0.25707818189744325,0.06786903537042376,1.0940228974661386,0.06786903537042376,0.10230253890691794,0.6634149659978212
2022,3,ONGC.NS,Buy,141.72286987304688,138.73971557617188,-0.021049208921236656,-0.0692353970023627,0.21207878280480164,0.04858596347560052,0.7076710012902294,0.04858596347560052,0.08401657909295382,0.578290189866529
2022,4,ONGC.NS,Buy,138.73971557617188,130.7845458984375,-0.05733880630140668,-0.0692353970023627,0.21207878280480164,0.041937098125772815,0.5789809942004123,0.041937098125772815,0.08626711287187291,0.4861307713874618
2022,5,ONGC.NS,Buy,130.7845458984375,131.04397583007812,0.0019836436320395897,-0.0692353970023627,0.21207878280480164,0.03292092270464017,0.4164120508197202,0.03292092270464017,0.09078588009079334,0.36262161771981
2022,6,ONGC.NS,Buy,131.04397583007812,115.99834442138672,-0.11481360599285197,-0.0692353970023627,0.21207878280480164,0.030116589483517153,0.3703870836587193,0.030116589483517153,0.09121314218441183,0.33017818224733875
2023,7,ONGC.NS,Buy,168.9482421875,166.18092346191406,-0.016379683444795755,-0.06333864320316607,0.1044915476738646,0.032863204382372425,0.4564711507757586,0.032863204382372425,0.047829050891835166,0.6870971463910537
2023,8,ONGC.NS,Buy,166.18092346191406,183.58741760253906,0.10474423765381399,-0.06333864320316607,0.1044915476738646,0.028733916974966817,0.386618045803659,0.028733916974966817,0.04989439194125757,0.5758947219718856
2023,9,ONGC.NS,Buy,183.58741760253906,178.1328887939453,-0.029710798701916664,-0.025479690189501913,0.10474423765381391,0.042740823713048486,0.6354451743018277,0.042740823713048486,0.04505536502669856,0.9486289521285969
2023,10,ONGC.NS,Buy,178.1328887939453,186.55389404296875,0.04727372528474744,-0.02971079870191662,0.10474423765381391,0.03550021033882097,0.5010310002097098,0.03550021033882097,0.049305701649760954,0.7200021326335406
