Year,Month,Stock,Position,Buy Price,Sell Price,Profit,Drawdown,Upside,Monthly Return,Cumulative Return,Mean Monthly Return,Monthly Volatility,Risk-Adjusted Mean Return
2021,1,ADANIENT.NS,Buy,505.38922119140625,831.5755004882812,0.6454159796442084,-0.3706836717140535,0.5951498013852798,0.08964170567794204,1.224259352231876,0.08964170567794204,0.21694441781743637,0.4132012548641724
2021,2,ADANIENT.NS,Buy,831.5755004882812,1028.5841064453125,0.23691006510094695,-0.3706836717140535,0.6454159796442085,0.14734879840118284,2.8406058696476246,0.14734879840118284,0.2642222845563609,0.5576698371546783
2021,3,ADANIENT.NS,Buy,1028.5841064453125,1155.8165283203125,0.12369666328473904,0.035133641836920804,0.6454159796442085,0.19798160980243287,6.548642618556712,0.19798160980243287,0.20820596741348701,0.9508930616251308
2021,4,ADANIENT.NS,Buy,1155.8165283203125,1313.0244140625,0.13601456796144754,0.04915136539563947,0.6454159796442085,0.205361861589751,7.194482509281158,0.205361861589751,0.20342346086735064,1.0095288946227514
2021,5,ADANIENT.NS,Buy,1313.0244140625,1503.798583984375,0.14529369589680313,0.05325243478781805,0.6454159796442085,0.21260046180356837,7.872934654131804,0.21260046180356837,0.1988536942211648,1.0691300588417252
2021,6,ADANIENT.NS,Buy,1503.798583984375,1416.7156982421875,-0.057908610015749505,0.05651131169787216,0.6454159796442085,0.22027056689598382,8.648319612504517,0.22027056689598382,0.19386104433961812,1.1362291359067467
2021,7,ADANIENT.NS,Buy,1416.7156982421875,1584.7005615234375,0.11857344666236132,-0.05790861001574954,0.6454159796442085,0.20531152838366737,7.104136976728618,0.20531152838366737,0.20853724763295864,0.984531687811624
2021,8,ADANIENT.NS,Buy,1584.7005615234375,1465.4185791015625,-0.0752709914529243,-0.05790861001574954,0.6454159796442085,0.16559683215675744,4.682897256678223,0.16559683215675744,0.1692196396082732,0.9785910934457597
2021,9,ADANIENT.NS,Buy,1465.4185791015625,1421.0,-0.030311188717694032,-0.07527099145292426,0.6454159796442085,0.15409262105615884,3.94471312194121,0.15409262105615884,0.18111922278605727,0.8507800480028398
2021,10,ADANIENT.NS,Buy,1421.0,1659.8131103515625,0.16805989468793983,-0.07527099145292426,0.6454159796442085,0.13961785982402128,3.193538503631574,0.13961785982402128,0.18882936238980885,0.7393863859784789
2021,11,ADANIENT.NS,Buy,1659.8131103515625,1706.327880859375,0.028024101157967284,-0.07527099145292426,0.6454159796442085,0.13922288991833107,3.176591141768987,0.13922288991833107,0.18875859112700558,0.7375711435812499
2021,12,ADANIENT.NS,Buy,1706.327880859375,1711.8179931640625,0.00321750137606757,-0.07527099145292426,0.6454159796442085,0.12458407799232651,2.5670620424859267,0.12458407799232651,0.19011133283849102,0.6553216798399223
2022,1,ADANIENT.NS,Buy,1711.8179931640625,1641.4466552734375,-0.04110912385057547,-0.07527099145292426,0.6454159796442085,0.12014292713217611,2.3871280220987248,0.12014292713217611,0.19245418962985406,0.6242676626746669
2022,2,ADANIENT.NS,Buy,1641.4466552734375,2011.0703125,0.22518164452014397,-0.07527099145292426,0.23691006510094703,0.06293250184094414,0.9738997292604452,0.06293250184094414,0.10367730411483246,0.6070036482742686
2022,3,ADANIENT.NS,Buy,2011.0703125,2327.740966796875,0.15746374073973357,-0.07527099145292426,0.225181644520144,0.06195513345921055,0.955183149241986,0.06195513345921055,0.10192864976341304,0.6078284525794743
2022,4,ADANIENT.NS,Buy,2327.740966796875,2163.59130859375,-0.07051886809768432,-0.07527099145292426,0.225181644520144,0.0647690565804601,1.0139363902155472,0.0647690565804601,0.10422824851257877,0.6214155711600916
2022,5,ADANIENT.NS,Buy,2163.59130859375,2186.8984375,0.01077242675808248,-0.07527099145292426,0.225181644520144,0.04755793690886578,0.6477921395989852,0.04755793690886578,0.1083642987400204,0.43887089624381975
2022,6,ADANIENT.NS,Buy,2186.8984375,2564.507568359375,0.17266880088452896,-0.07527099145292426,0.225181644520144,0.03634783114730572,0.45424956559390073,0.03634783114730572,0.10421303843284466,0.3487839112447376
2022,7,ADANIENT.NS,Buy,2564.507568359375,3189.871337890625,0.2438533530752346,-0.07527099145292426,0.225181644520144,0.055562615388995595,0.8101779852805535,0.055562615388995595,0.10648626290464855,0.521782001484532
2022,8,ADANIENT.NS,Buy,3189.871337890625,3450.905029296875,0.08183204391524596,-0.07527099145292426,0.2438533530752347,0.06600260759006837,1.0129174024044465,0.06600260759006837,0.11866977935589439,0.556187160272073
2022,9,ADANIENT.NS,Buy,3450.905029296875,3342.7568359375,-0.031339081325402425,-0.07051886809768437,0.2438533530752347,0.07909452720408257,1.3548937337839688,0.07909452720408257,0.11001786748019951,0.718924380335927
2022,10,ADANIENT.NS,Buy,3342.7568359375,3912.406982421875,0.17041327695755426,-0.07051886809768437,0.2438533530752347,0.07900886948677353,1.3523974918631247,0.07900886948677353,0.1101111529250622,0.7175373918802231
2022,11,ADANIENT.NS,Buy,3912.406982421875,3852.940673828125,-0.015199417867549891,-0.07051886809768437,0.2438533530752347,0.07920498467590807,1.357137052371634,0.07920498467590807,0.11028613407654556,0.7181771791994703
2022,12,ADANIENT.NS,Buy,3852.940673828125,2969.73046875,-0.22923015946689967,-0.07051886809768437,0.2438533530752347,0.07560302475711496,1.2580306616613632,0.07560302475711496,0.1127871543555619,0.6703159166404372
2023,1,ADANIENT.NS,Buy,2969.73046875,1361.937744140625,-0.5413934838625665,-0.22923015946689973,0.2438533530752347,0.05623238635353436,0.7348400826543824,0.05623238635353436,0.1424178585223252,0.39484083623346616
