Year,Month,Stock,Position,Buy Price,Sell Price,Profit,Drawdown,Upside,Monthly Return,Cumulative Return,Mean Monthly Return,Monthly Volatility,Risk-Adjusted Mean Return
2021,1,DIVISLAB.NS,Buy,3277.400634765625,3270.8359375,-0.0020030194648737103,-0.1228688251664325,0.19347993666152918,0.05165841923192896,0.7389710390048556,0.05165841923192896,0.10060682852099591,0.5134683201066041
2022,5,DIVISLAB.NS,Short,3545.27587890625,3507.0927734375,-0.010887395325822698,-0.20288985092956635,0.11293586625783258,-0.00820850121279044,-0.14019519922410195,-0.00820850121279044,0.09384532138077327,-0.08746841176540711
2022,7,DIVISLAB.NS,Short,3541.809326171875,3741.80712890625,0.05344952207433402,-0.20288985092956635,0.07323849973669683,-0.016350059187903304,-0.2158013868341323,-0.016350059187903304,0.08649982146949887,-0.18901841541567319
2022,8,DIVISLAB.NS,Short,3646.021728515625,3541.809326171875,-0.02942349312078491,-0.20288985092956635,0.07323849973669683,-0.025347846183311918,-0.29609603282958685,-0.025347846183311918,0.08403794443984268,-0.30162382424116524
2022,9,DIVISLAB.NS,Short,3551.259765625,3646.021728515625,0.02599050964219148,-0.20288985092956635,0.07323849973669683,-0.017174076757394508,-0.22196337053892878,-0.017174076757394508,0.08421197134467837,-0.20393866196411983
2022,10,DIVISLAB.NS,Short,3350.321533203125,3551.259765625,0.056582240017159405,-0.20288985092956635,0.05671312742369805,-0.025443160872301872,-0.29389873627622953,-0.025443160872301872,0.07925274860197451,-0.3210382140824322
2022,11,DIVISLAB.NS,Short,3358.685546875,3350.321533203125,-0.0024964808866802884,-0.20288985092956635,0.05671312742369805,-0.02576770208265274,-0.2968015885216502,-0.02576770208265274,0.07938232612176052,-0.3246025071516419
2022,12,DIVISLAB.NS,Short,3262.349365234375,3358.685546875,0.028682703485075716,-0.20288985092956635,0.05671312742369805,-0.022133272052318954,-0.264817816949941,-0.022133272052318954,0.07961375775217043,-0.27800813172539335
2023,1,DIVISLAB.NS,Short,2780.470458984375,3262.349365234375,0.14770916670826292,-0.20288985092956635,0.05671312742369805,-0.013085692058376083,-0.1722999679018531,-0.013085692058376083,0.07105039233329649,-0.18417480366598493
2023,2,DIVISLAB.NS,Short,2778.256591796875,2780.470458984375,0.000796220359164924,-0.20288985092956635,0.055434684552851055,-0.030120883236039498,-0.33241943175967137,-0.030120883236039498,0.07704719487671294,-0.3909406862149547
2023,3,DIVISLAB.NS,Short,3215.706298828125,2778.256591796875,-0.1574547535756312,-0.20288985092956635,0.055434684552851055,-0.032865046849101846,-0.35371841922033276,-0.032865046849101846,0.07519242272040401,-0.437079238307129
2023,4,DIVISLAB.NS,Short,3388.600341796875,3215.706298828125,-0.05376549563365175,-0.20288985092956635,0.1574547535756312,-0.021700283812832077,-0.26911767300834444,-0.021700283812832077,0.09231576959658808,-0.23506583877987952
2023,6,DIVISLAB.NS,Short,3625.455810546875,3526.364013671875,-0.028100274529463367,-0.14770916670826295,0.1574547535756312,0.002168298530472771,-0.005334384651670798,0.002168298530472771,0.07543772725308796,0.02874289310437854
2023,7,DIVISLAB.NS,Short,3534.728515625,3625.455810546875,0.02502507261512847,-0.14770916670826295,0.1574547535756312,-0.00010956897147620011,-0.03109495341449775,-0.00010956897147620011,0.07408364618902939,-0.0014789899945883808
